"tweet_id","sentiment","author","content"
1957238059,"love","delboy1203","@Snuva Mmmmmm I love curry. Don't have an Oregan though."
1957238263,"worry","Natalija","Insomniaaaaaaa..... all night trying to get a sleep... no luck... and now have to work"
1957238377,"neutral","jrj12","..i graduate today"
1957238515,"sadness","lady_n","Waiting on the bus! I miss my car"
1957238725,"sadness","ghulai","says I'm still dreaming about that Nikon D60..erRr!  *ate, kuya **PLEASE** lang* huhuh http://plurk.com/p/wxrx5"
1957238908,"neutral","NataliaMichelle","@504chucky whats with u hating on becky soo much? ur bio says ur nice....guess not"
1957239393,"worry","Lastoadri","@Muhammad_Adel they didn't reply yet.. wait till they confirm.. in case somebody might have translated it already.."
1957239436,"sadness","cutthroatpixie","It is kind of lonely when nobody will answer their phone."
1957239570,"sadness","SeXyDreAdhEaD","Rest In Peace  ADaM 12 &amp; GLeNN EPPS.... Gone but never forgotten... what a week ...Loud in da air 4 ya"
1957239652,"worry","buggirl1964","It was my baby bros last time singing in front of his school  im so so proud of him !!! but when did i get old  im only 22!"
1957239665,"relief","kianne_13","@delta_goodrem should updatd her twitter"
1957240070,"worry","jysla","http://twitpic.com/664oz - this is what happens when i have no models"
1957240397,"worry","onastysainto","can't find Skins on the stacks, @milosundae  90210/The Hills? wdyt?"
1957241061,"empty","artgrrl","@wettingfeld  guess I have to get dressed and be pretty then"
1957241204,"empty","KINGmoney","@makavellirayne nah the lights killed the mood now you got to get out my bed"
1957241208,"hate","LGoodyer09","Have to go to work  typical sunshine and deep sleep; stupid friday."
1957241391,"neutral","rachel_hills","@Salamandroid its not just you - its properly dragged this week"
1957241621,"worry","desired_waste","I still miss him... And i dont think he's coming back"
1957241801,"neutral","NassauCT","looks can be deceiving"
1957242084,"sadness","Zosog","is having the worst week, things really do happen in threes"
1957242104,"empty","fresherika","@meeksdigital haven't worked there for a long time but kinda miss it! I miss anna  seen her? i'll prob be in SLO most of the summer! you?"
1957242310,"worry","lanarsbananars","My tummy still hurts  another cubs game tom...goood night."
1957242838,"sadness","jayTOCIE","@katrinalmoreno and im an idiot for missing their last show"
1957242975,"love","kimislolling","wth is happening with my neck. this is definitely not stiff neck :|"
1957243017,"love","Amanda702","Looking at old pictures... I love it &amp; miss the good ol days"
1957243299,"neutral","robfitness","Week-end is over and now it's time to get back to work"
1957243451,"worry","dreemkill","@TreverKeith come back to Perth     I missed the show here!"
1957243516,"surprise","Kikirowr","@Katarinea Oh wow  ouch..."
1957243682,"neutral","anambanana","Summer is about to end.  For some, it's just about to start. Hahah."
1957243718,"worry","eckodabrat","My baby was so drunk I brought her home for an hour to pass out then carried her to the car"
1957244220,"worry","Dropsofreign","@JonConnelly You can vote every 20 mins I'm on page 2   http://twurl.nl/hxux3o"
1957244523,"worry","emyquant","I can't find my ipod"
1957244537,"neutral","jak89","@toddh3284 T, im sooooo bored right now"
1957245122,"surprise","rubyberrry","@ruthchu wat the! you were in riverside??"
1957245151,"neutral","Joshuah_Pearson","@CHARITY_GANT popularity contest and they think twitter will help.... and it's become trendy"
1957245396,"neutral","gorgeousapg","madd bored"
1957245567,"worry","BrookeAmanda","@allysonalfonso yeahh, yeah its the hifi lol. grr dads being a pain, he said if i dont find anyone to go with i cant go :@"
1957245632,"neutral","theseang","My wife can't get on the guest list for tomorrows show because it doesn't exist. LAME. I guess no wife at the show."
1957245904,"fun","TimDaTiger","I just watched 7 pounds, maaaannnnnnnnn!"
1957245960,"sadness","Trekstar_32","@chuybe. you left me first .. and left your bed here for me to look at"
1957246195,"worry","maistro86","finally off to bed almost everything is packed gotta be up in about 6 hours to get ready for a double shift of work"
1957246312,"worry","megan_hudson","My throat hurts and I can't sleep."
1957246875,"worry","missrubyrouge","i pulled a muscle in my neck this morning just feels like its getting more sore"
1957247325,"love","paul_tarnate","Just finished The Minish Cap. It's a great game! I'll miss Ezlo and Link."
1957247328,"sadness","kasiandra","Bike trail - 1, Miss J - 0, two front teeth - 1 1/2.. Hopefully! Vacations suck!"
1957247634,"neutral","Samm_xo","@jesssicababesss @IvanaE @RachelLock22 DECEMBER... thats like a year away..."
1957247732,"worry","Supremacii","@yahyan where did you go babe?"
1957247855,"sadness","nevillejohn","Sadly I am bprohibiting myself from tweeting tonight. Sorry"
1957248127,"hate","sunayana","@anant24121986 it is so unfair that all the good rock shows happen only in B'lore and Pune"
1957248267,"worry","lauraaa767","its raining  now my hair will gett all gay"
1957248556,"worry","jecamooz","@JERI7YN aww you're going back to east coast again?i haven't even seeen you!"
1957249003,"relief","sharris11","missed all the awesome weather, because she was in a movie!"
1957249020,"neutral","bekkalynnerks","Ugh cant sleep on  this bus.  still have like 5 hours"
1957249164,"worry","karinamack","Is feeling really bad about goofin' on @NinaParkerTMZ not knowing she really wasn't at the meeting! Dang I'm sorry! Me &amp; my big 'ol mouth"
1957249452,"sadness","_erica","@kesoleil Oh man, Did Yogg today. Worse than last week."
1957249526,"neutral","jbkaruna","Alcohol does not promote weight loss."
1957249686,"boredom","shaunau","Friday tubes at work are slow.."
1957250995,"hate","DJinDia","almost everyone can suck my clit right about now. ive had it up to here with people fucking me over !"
1957251210,"worry","ryankelly81","@nassrenj I miss u guys too  I prob won't b bk til august sumtime... But if I come bk anytime b4 then ill 4 sure let u kno!"
1957251371,"worry","kerrygleeson11","Been up since 5am with my poorly sick baby girl"
1957251533,"neutral","imzachhh","is up too early"
1957251669,"fun","stacespace","so much fun at the beach today!  and delicious dinner at @kimbononowowo's house!! i friggin love Mark and Josh!! I'm gonna miss them!!"
1957251799,"neutral","1unreadmessage","3am i still cant sleep"
1957252101,"relief","kookijhe","just got back from school.  SHEMMS!! Summer class has been officially ended.  http://plurk.com/p/wxsgy"
1957252272,"worry","patep34","worried about Mr. Socks tonight."
1957252405,"hate","iskyworld","says BAD TRIP! (angry)  http://plurk.com/p/wxshi"
1957252543,"worry","rottenbeard","@JAYOJAY I'm straining to hear but it's very hard from all the way over here."
1957254388,"sadness","sunayana","@anant25121986 it is so unfair that all the good rock shows happen only in B'lore and Pune"
1957254860,"worry","AnnSue","The birds are out,, oh man... That's NOT cool &amp;&amp; I didn't sleep yet for the night!!!"
1957255178,"worry","nzj","Worried about the reply after sending THE SMS to 78277."
1957255401,"surprise","autumnmariegray","@sydthekid why are you sad?!"
1957255794,"worry","Supremacii","@yahyan where'd you go!"
1957256096,"neutral","edebreo","Going to a wake of a dear friend Marlito Sy tonight in Novaliches"
1957256459,"worry","brandi_marie","Oh good God crampsss..."
1957256797,"worry","Lunarcraft","Again working on the internet shop ... don't think we will achieve the goal of uploading by the previously set time   Will keep going"
1957257295,"happiness","tunatweets","I miss the concert Tuesday already. I'd really like a time machine to go see it again... It was so fun..."
1957257361,"worry","JOscarG","Home early, yeh! work to do over the weekend, $%$#@!!!! not happy!!! so much 4 a big1"
1957257636,"sadness","Destiny_Joyy","cant sleep again! I couldnt sleep last night eather!  *Wabble Wabble*"
1957259101,"love","Weapondrift","@cheri two macaroons go into a bar....one says oh your a nut.  wow I need to get out more."
1957259425,"worry","kasey79","Ok hubby really isnt going to be logging off anytime soon  what to do what to do?"
1957259752,"happiness","Valeriuh","hahaha yeah i see that. but he can't twitter me back"
1957259756,"sadness","xtamalx","have to stay away from home, and since this part of india dnt hav gud wireless internet, im fucked"
1957259916,"relief","tzie","off to my Psychology class."
1957259948,"sadness","Mercs","Wookei why did you never accept my psn friend request"
1957260020,"worry","vaowen","Can't get the sound to work while on DVD. I was going to watch Mary Poppins."
1957260515,"sadness","amandanat","@davidaKaplan As do I  Leopold says hello."
1957261056,"sadness","spacecadet007","because my dad has the tv to loud. Then i get creeped out cuz im from a dodgy neighbourhood and there was someone in my bush."
1957261841,"sadness","VictoriaDoyle","cant talk very well, just remembering about something once said to me...  not a good thing fucking bully nasty pieces of work arrrrgrrrrrr"
1957261926,"worry","MrAntony","what am i gonna do when my iphone is full!"
1957261950,"sadness","danielcaguin","@tiataquito you stop it"
1957262114,"happiness","sikat","Watching Jay Leno's 2nd last Tonight show   I haven't gone a day without Leno in like four yearss."
1957262195,"sadness","apleezy","just got home.. downtown was dead.. plus im kinda under the weather and i gotta get up for work tomorrow"
1957262657,"worry","alexlee003","I honestly feel like I'm not healing or getting any better. This is not good"
1957262854,"relief","KatieSouthie","#thingsmummysaid You need to learn to wash dishes and do laundry because I won't always be here to do them for you. She was right"
1957263518,"neutral","shoptilldrop","i sooooooooo dont want to go to work today to nice outside."
1957263744,"hate","sacha91","omg!!! mcdonalds combo and wendys sundae = puke material"
1957263978,"hate","Kaydeescrafts","I really need to sort out a bird table and some feeders - the robins and blue tits are being bullied"
1957264031,"love","seattlegeekly","@TheKJA finished listening to Last Days of Krypton's audio book! Loved it...so sad though..."
1957264295,"worry","MarioArriaga","Gotta a lot of work knocked out on the project but there's one feature that just refuses to work right. Can't release next version until"
1957264644,"worry","annzhou","tiiiired but i cant sleep"
1957264816,"sadness","Wicked_Jinx","Yesterday a friend of mine was thrown off his horse as a lorry drove past us, ignoring us signaling for him to slow down"
1957265116,"worry","GracieAlbernaz","@DannysGhirl no sleeping for me im at work   it will be summer break soon. Tell them to get there butts out of bed lol"
1957265221,"sadness","jeffgrant","Ready to go into work now.  cannot be bothered."
1957265612,"hate","MsMac74","But why do I have to spend it in the office"
1957265830,"sadness","TonyPrice1970","I hate working nights, cos I'm not really able to enjoy this gorgeous weather, as I will be asleep"
1957265858,"enthusiasm","skupiter628","i want candy!!!"
1957265895,"neutral","himynameisdath","need a camera blower.. my camera censor is dirteeh.."
1957265914,"worry","NDiiBaBii","@TerrenceJ106 insomniac over here as well"
1957266048,"sadness","jasmine_pie","i really should stop relying on my family when they say their going to get me lunch"
1957266196,"sadness","Jady0903","Changed my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~"
1957266295,"worry","t_blackie","i lost mx way"
1957266393,"worry","Mystical13","The computers and the Ethernet at school are so slow!"
1957266491,"surprise","ejtormes","@niccoqp I miss going to EK every summer &amp; christmas vaca  Take me there!"
1957266782,"sadness","Kikirowr","@_erica I know right"
1957267208,"worry","AlluringBri","i wish people would leave jon &amp; kate alone  i really like that show"
1957267231,"sadness","rohan_kini","@roshnimo yup .. sad eh .. Betty man .. it should have been betty"
1957267963,"surprise","c9xgmr","they shot him  he was still alive too..."
1957268164,"worry","Pinguin98","very very bad headache that is getting worse by the minute not better."
1957268224,"neutral","belchito","S'acaba la setmana del rap vintage  amb la millor: MC Hammer - U can't touch this http://open.spotify.com/track/1B75hgRqe7A4fwee3g3Wmu"
1957268633,"hate","traceydukes","@MissMaryJ M Jizzle I need u to Hit me too, ugghh I'm sick of this damn phone! Like seriously!"
1957269141,"worry","postalidol","Here at work having lunch. A lot of work and not enough help"
1957269286,"neutral","Dalmasy","... Money money money...      http://twitpic.com/664uz"
